"","site","timepoint","genotype","array","tag_number","number_branches","sa","volume","tle","sav","breakage","growth","initial_tle","initial_sa","initial_vol","initial_sav"
"526","Looe","T0","50","4","32",0,24.7531848746972,4.95485645250385,8.316473,4.99574207890294,0,NA,8.316473,24.7531848746972,4.95485645250385,4.99574207890294
"527","Looe","T0","31","5","41",0,20.2922105099042,3.88074492938708,8.032514,5.22894724573129,0,NA,8.032514,20.2922105099042,3.88074492938708,5.22894724573129
"528","Looe","T0","3","5","50",0,20.7692846624078,4.14091045031751,7.707844,5.01563241021435,0,NA,7.707844,20.7692846624078,4.14091045031751,5.01563241021435
"529","Looe","T0","62","5","44",0,31.8537681010494,7.8034732864261,9.342276,4.08199873721078,0,NA,9.342276,31.8537681010494,7.8034732864261,4.08199873721078
"530","Looe","T0","1","5","48",0,18.593882478713,3.64450657578081,7.014389,5.1018929701696,0,NA,7.014389,18.593882478713,3.64450657578081,5.1018929701696
"531","Looe","T0","7","5","46",0,24.9312323133794,6.11365235646358,7.42228,4.07796041706905,0,NA,7.42228,24.9312323133794,6.11365235646358,4.07796041706905
"532","Looe","T0","50","5","43",0,27.3280115780706,5.87915590202308,9.033994,4.64828829741813,0,NA,9.033994,27.3280115780706,5.87915590202308,4.64828829741813
"533","Looe","T0","44","5","42",0,30.8752489841031,7.31096867084583,9.608008,4.22314064991487,0,NA,9.608008,30.8752489841031,7.31096867084583,4.22314064991487
"534","Looe","T0","13","5","47",0,23.6974944704524,5.14571875691691,7.899937,4.60528365227852,0,NA,7.899937,23.6974944704524,5.14571875691691,4.60528365227852
"535","Looe","T0","36","5","45",0,36.2926848018791,9.56812106969615,10.082263,3.79308377658641,0,NA,10.082263,36.2926848018791,9.56812106969615,3.79308377658641
"536","Looe","T0","41","5","49",0,27.2416280566496,5.67828564540873,9.559787,4.79750927618026,0,NA,9.559787,27.2416280566496,5.67828564540873,4.79750927618026
"537","Looe","T0","41","6","52",0,19.0842916892436,3.26581485853648,8.233462,5.84365388606134,0,NA,8.233462,19.0842916892436,3.26581485853648,5.84365388606134
"538","Looe","T0","7","6","56",0,21.8217135451146,5.02342508338408,6.512749,4.34399103856332,0,NA,6.512749,21.8217135451146,5.02342508338408,4.34399103856332
"539","Looe","T0","3","6","59",0,17.1033685617693,3.09149339758149,6.706171,5.53239692348993,0,NA,6.706171,17.1033685617693,3.09149339758149,5.53239692348993
"540","Looe","T0","50","6","51",0,24.7855203955821,5.37328551239091,8.177941,4.61273095174752,0,NA,8.177941,24.7855203955821,5.37328551239091,4.61273095174752
"541","Looe","T0","13","6","53",0,23.8971180537356,5.28983647593163,8.024495,4.51755326699903,0,NA,8.024495,23.8971180537356,5.28983647593163,4.51755326699903
"542","Looe","T0","1","6","60",0,23.8331729613347,5.31921476250637,7.806027,4.48058106796664,0,NA,7.806027,23.8331729613347,5.31921476250637,4.48058106796664
"543","Looe","T0","36","6","57",0,34.5572948165268,7.99713843643761,10.124927,4.32120752831692,0,NA,10.124927,34.5572948165268,7.99713843643761,4.32120752831692
"544","Looe","T0","31","6","58",0,24.654536659679,5.22683057775462,7.813678,4.71691903782162,0,NA,7.813678,24.654536659679,5.22683057775462,4.71691903782162
"545","Looe","T0","44","6","55",0,30.6457253044563,5.9915776937593,10.572797,5.1148006202734,0,NA,10.572797,30.6457253044563,5.9915776937593,5.1148006202734
"546","Looe","T0","62","6","54",0,34.3041970621696,8.6190161215114,8.983609,3.98005950778453,0,NA,8.983609,34.3041970621696,8.6190161215114,3.98005950778453
"547","Looe","T0","7","7","66",0,20.7261991003516,4.95306054077341,6.701969,4.18452367576256,0,NA,6.701969,20.7261991003516,4.95306054077341,4.18452367576256
"548","Looe","T0","50","7","63",0,26.6654064621283,5.73155532654171,8.363528,4.65238577365659,0,NA,8.363528,26.6654064621283,5.73155532654171,4.65238577365659
"549","Looe","T0","3","7","69",0,23.7029672870463,5.1338940831419,8.235332,4.61695681741456,0,NA,8.235332,23.7029672870463,5.1338940831419,4.61695681741456
"550","Looe","T0","1","7","64",0,21.3633449160519,5.08744079477169,6.846406,4.19923214399013,0,NA,6.846406,21.3633449160519,5.08744079477169,4.19923214399013
"551","Looe","T0","44","7","61",0,29.7395498165956,6.85263675989234,8.805228,4.3398695799342,0,NA,8.805228,29.7395498165956,6.85263675989234,4.3398695799342
"552","Looe","T0","41","7","68",0,26.8170960078179,5.96030737984449,8.512565,4.49928070798886,0,NA,8.512565,26.8170960078179,5.96030737984449,4.49928070798886
"553","Looe","T0","13","7","62",0,20.6740965276247,4.59931599018905,6.775881,4.49503721243012,0,NA,6.775881,20.6740965276247,4.59931599018905,4.49503721243012
"554","Looe","T0","36","7","65",0,33.4471561033456,8.01818756369733,9.416637,4.17141103742434,0,NA,9.416637,33.4471561033456,8.01818756369733,4.17141103742434
"555","Looe","T0","41","8","80",0,29.6506949699016,6.11702777683772,9.64374,4.84723889634353,0,NA,9.64374,29.6506949699016,6.11702777683772,4.84723889634353
"556","Looe","T0","31","8","75",0,21.8304954994045,4.88924590251976,6.482586,4.46500256576454,0,NA,6.482586,21.8304954994045,4.88924590251976,4.46500256576454
"557","Looe","T0","62","8","73",0,27.5717484947439,6.13091785126947,8.89148,4.4971648884571,0,NA,8.89148,27.5717484947439,6.13091785126947,4.4971648884571
"558","Looe","T0","36","8","77",0,37.2193708291076,8.47005249965238,9.617987,4.39423142071848,0,NA,9.617987,37.2193708291076,8.47005249965238,4.39423142071848
"559","Looe","T0","7","9","89",0,23.9297130936483,5.92263407586855,6.904873,4.04038351637299,0,NA,6.904873,23.9297130936483,5.92263407586855,4.04038351637299
"560","Looe","T0","41","9","90",0,28.945737730506,5.8352315965764,9.866615,4.96051223527937,0,NA,9.866615,28.945737730506,5.8352315965764,4.96051223527937
"561","Looe","T0","62","9","82",0,30.0785935815889,7.2896886292684,8.779782,4.126183587708,0,NA,8.779782,30.0785935815889,7.2896886292684,4.126183587708
"562","Looe","T0","3","9","81",0,21.0449359926647,4.63579155432954,6.818452,4.53966399179662,0,NA,6.818452,21.0449359926647,4.63579155432954,4.53966399179662
"563","Looe","T0","31","9","86",0,17.4892855211077,2.76491838187636,7.261439,6.32542560234232,0,NA,7.261439,17.4892855211077,2.76491838187636,6.32542560234232
"564","Looe","T0","50","9","84",0,32.3937865302782,7.42092757841196,9.170886,4.36519372921981,0,NA,9.170886,32.3937865302782,7.42092757841196,4.36519372921981
"565","Looe","T0","13","9","83",0,22.9870435137453,4.72142343525853,7.924602,4.86866806778719,0,NA,7.924602,22.9870435137453,4.72142343525853,4.86866806778719
"566","Looe","T0","36","9","87",0,35.7340346986969,8.63039663498361,10.75372,4.14048579805102,0,NA,10.75372,35.7340346986969,8.63039663498361,4.14048579805102
"567","Looe","T0","44","9","88",0,38.4579567361006,8.96135230523438,11.024885,4.29153496327079,0,NA,11.024885,38.4579567361006,8.96135230523438,4.29153496327079
"568","Looe","T0","1","9","85",0,27.2595020144296,5.65564077982037,9.584589,4.81987860892668,0,NA,9.584589,27.2595020144296,5.65564077982037,4.81987860892668
"569","Looe","T0","36","10","99",0,34.0877717850934,8.07464735644331,10.0802,4.22158024745098,0,NA,10.0802,34.0877717850934,8.07464735644331,4.22158024745098
"570","Looe","T0","41","10","95",0,27.8735093827533,5.35477415384437,9.511276,5.20535667461193,0,NA,9.511276,27.8735093827533,5.35477415384437,5.20535667461193
"571","Looe","T0","50","10","100",0,27.0625731138853,5.53324787479371,8.94447,4.890902002993,0,NA,8.94447,27.0625731138853,5.53324787479371,4.890902002993
"572","Looe","T0","7","10","96",0,21.9416041656352,4.63679293639512,7.132475,4.73206469786716,0,NA,7.132475,21.9416041656352,4.63679293639512,4.73206469786716
"573","Looe","T0","31","10","98",0,19.758827340769,3.77861713654362,7.520687,5.22911600375654,0,NA,7.520687,19.758827340769,3.77861713654362,5.22911600375654
"574","Looe","T0","1","10","93",0,17.9564525096732,3.79666072163348,6.595071,4.72953835652389,0,NA,6.595071,17.9564525096732,3.79666072163348,4.72953835652389
"575","Looe","T0","62","10","91",0,37.4455632099027,8.77939015756466,10.745427,4.26516677558044,0,NA,10.745427,37.4455632099027,8.77939015756466,4.26516677558044
"576","Looe","T0","3","10","94",0,19.3164723074902,3.86328074582861,6.601647,5.00001775132373,0,NA,6.601647,19.3164723074902,3.86328074582861,5.00001775132373
"577","Looe","T0","13","10","97",0,24.0545807292827,5.15306750837423,7.748622,4.66801195408204,0,NA,7.748622,24.0545807292827,5.15306750837423,4.66801195408204
